"Time","Press","Flow","OAI","CAI","HI","SI","FL","RERA","CSR","LVT","VT","MV","IE","RR","SPOP2","PR","End"
2025-2-15 14:3:13,119,87,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:4:13,119,105,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:5:13,119,90,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:6:13,119,58,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:7:13,119,91,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:8:13,119,68,0,0,0,0,13,0,0,0,0,0,0,12,0,0,254,
2025-2-15 14:9:13,119,107,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:10:13,119,89,0,0,0,0,10,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:11:13,119,112,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:12:13,117,88,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:13:13,115,104,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:14:13,113,89,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:15:13,111,61,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:16:13,109,87,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:17:13,107,73,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:18:13,106,89,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:19:13,104,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:20:13,102,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:21:13,101,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:22:13,99,109,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:23:13,97,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:24:13,96,110,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:25:13,94,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:26:13,93,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:27:13,91,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:28:13,90,61,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:29:13,89,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:30:13,87,74,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:31:13,86,87,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:32:13,85,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:33:13,83,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:34:13,82,83,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:35:13,81,107,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:36:13,80,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:37:13,79,109,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:38:13,78,85,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:39:13,76,94,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:40:13,75,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:41:13,74,60,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:42:13,73,83,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:43:13,72,68,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:44:13,72,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:45:13,71,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:46:13,70,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:47:13,69,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:48:13,68,105,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:49:13,67,83,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:50:13,66,107,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:51:13,65,82,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:52:13,65,90,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:53:13,64,83,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:54:13,63,60,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:55:13,62,82,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:56:13,62,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:57:13,61,85,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:58:13,60,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 14:59:13,60,98,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:0:13,59,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:1:13,59,104,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:2:13,58,82,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:3:13,57,106,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:4:13,57,82,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:5:13,56,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:6:13,56,82,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:7:13,55,59,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:8:13,55,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:9:13,54,74,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:10:13,54,85,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:11:13,53,76,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:12:13,53,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:13:13,52,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:14:13,52,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:15:13,51,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:16:13,51,105,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:17:13,50,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:18:13,50,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:19:13,50,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:20:13,49,58,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:21:13,49,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:22:13,48,72,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:23:13,48,85,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:24:13,48,74,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:25:13,47,98,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:26:13,47,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:27:13,47,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:28:13,46,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:29:13,46,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:30:13,46,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:31:13,46,66,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:32:13,45,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:33:13,45,58,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:34:13,45,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:35:13,44,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:36:13,44,85,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:37:13,44,74,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:38:13,44,98,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:39:13,43,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:40:13,43,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:41:13,43,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:42:13,43,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:43:13,43,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:44:13,42,60,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:45:13,42,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:46:13,42,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:47:13,42,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:48:13,41,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:49:13,41,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:50:13,41,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:51:13,41,98,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:52:13,41,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:53:13,41,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:54:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:55:13,40,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:56:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:57:13,40,58,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:58:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 15:59:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:0:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:1:13,40,72,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:2:13,40,88,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:3:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:4:13,40,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:5:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:6:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:7:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:8:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:9:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:10:13,40,58,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:11:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:12:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:13:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:14:13,40,68,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:15:13,40,89,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:16:13,40,76,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:17:13,40,98,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:18:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:19:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:20:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:21:13,40,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:22:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:23:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:24:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:25:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:26:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:27:13,40,68,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:28:13,40,89,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:29:13,40,76,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:30:13,40,98,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:31:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:32:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:33:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:34:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:35:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:36:13,40,52,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:37:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:38:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:39:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:40:13,40,69,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:41:13,40,90,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:42:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:43:13,40,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:44:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:45:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:46:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:47:13,40,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:48:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:49:13,40,51,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:50:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:51:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:52:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:53:13,40,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:54:13,40,92,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:55:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:56:13,40,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:57:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:58:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 16:59:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:0:13,40,100,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:1:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:2:13,40,52,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:3:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:4:13,40,59,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:5:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:6:13,40,69,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:7:13,40,92,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:8:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:9:13,40,100,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 17:10:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:11:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:12:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:13:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:14:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:15:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:16:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:17:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:18:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:19:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:20:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:21:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:22:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:23:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:24:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:25:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:26:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:27:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:28:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:29:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:30:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:31:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:32:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:33:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:34:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:35:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:36:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:37:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:38:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:39:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:40:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:41:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:42:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:43:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:44:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:45:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:46:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:47:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:48:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:49:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:50:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:51:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:52:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:53:13,40,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:54:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:55:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:56:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:57:13,40,82,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:58:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 17:59:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 18:0:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 18:1:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
2025-2-15 18:2:13,40,81,0,0,0,0,0,0,0,0,0,0,0,60,0,0,254,
